key,price,total_area,living_area,kitchen_area,land,floor_number,total_floors,year,bedrooms_number,passenger_lifts_number,cargo_lifts_number,material_type,balconies_number,loggias_number,lng,lat,underground
https://www.cian.ru/sale/flat/257583639/,15650000,76.3,39.4,13.5,0,3,24,2011,,1,1,monolith,1,,37.673403,55.576793,False
https://www.cian.ru/sale/flat/244328503/,46000000,67.3,48.0,,0,4,6,2014,,1,,monolith,1,,37.572899,55.721731,True
https://www.cian.ru/sale/flat/256633788/,9000000,269.0,181.0,8.0,0,69,73,,,,,monolith,,,37.539078,55.747115,True
https://www.cian.ru/sale/flat/247310568/,58999000,127.1,64.2,12.5,0,9,15,,,,,monolith,1,1,37.610404,55.710809,True
https://www.cian.ru/sale/flat/259698060/,13000000,38.9,20.9,8.6,0,8,12,1980,,2,0,panel,0,2,37.396039,55.803717,True
https://www.cian.ru/sale/flat/260173221/,18300000,77.0,54.0,10.0,0,2,22,2006,,1,1,panel,0,1,37.735395,55.76684,True
https://www.cian.ru/sale/flat/255851094/,38000000,92.0,54.0,15.1,0,26,31,,,1,1,monolith,0,0,37.475513,55.652659,True
https://www.cian.ru/sale/flat/262841651/,45000000,77.0,45.0,15.0,0,2,21,2004,,2,2,monolithBrick,,1,37.49939,55.712127,False
https://www.cian.ru/sale/flat/256514548/,13800000,440.0,350.0,40.0,0,5,5,2004,,1,1,monolithBrick,2,0,37.600891,55.737314,True
https://www.cian.ru/sale/flat/262410517/,18500000,56.8,,,0,11,23,2020,,2,1,monolith,0,1,37.474444,55.790712,True
https://www.cian.ru/sale/flat/257474405/,650000,70.0,,22.0,0,7,8,,,,,brick,3,,37.611347,55.760241,True
https://www.cian.ru/sale/flat/261666763/,28900000,77.6,32.6,27.5,0,21,52,,,1,1,monolith,0,0,37.485664,55.695799,True
https://www.cian.ru/sale/flat/262067090/,39500000,85.0,59.0,8.0,0,8,14,,,1,1,monolith,2,0,37.541027,55.79728,True
https://www.cian.ru/sale/flat/239507217/,1790000,122.0,65.0,11.0,0,8,14,2014,,0,2,monolithBrick,0,0,37.574651,55.72559,True
https://www.cian.ru/sale/flat/254987788/,70000000,143.0,80.0,20.0,0,2,6,,,1,,monolithBrick,3,,37.622738,55.769479,True
https://www.cian.ru/sale/flat/260095608/,155000000,172.9,,,0,7,10,2002,,1,1,,,,37.611473,55.766106,True
https://odintsovo.cian.ru/sale/suburban/261160960/,250000000,380.0,,,2400.0,,3,2007,5,,,brick,,,37.068092,55.716492,False
https://odintsovo.cian.ru/sale/suburban/260454133/,3500000,780.0,,,3100.0,,3,,5,,,,,,37.110887,55.696757,False
https://odintsovo.cian.ru/sale/suburban/238385905/,7300000,950.0,,,3000.0,,2,,5,,,,,,37.302497,55.730228,False
https://odintsovo.cian.ru/sale/suburban/238353059/,550000000,3064.0,,,25500.0,,2,,10,,,,,,37.070112,55.685244,False
https://istra.cian.ru/sale/suburban/256716423/,9900000,900.0,,,3000.0,,3,,4,,,,,,37.028197,55.771201,False
https://dmitrov.cian.ru/sale/suburban/262178604/,4890000,150.0,,,800.0,,2,2021,4,,,,,,37.567123,56.253567,False
https://dmitrov.cian.ru/sale/suburban/261646872/,5500000,100.0,,,400.0,,2,2020,3,,,gasSilicateBlock,,,37.563673,56.236631,False
https://solnechnogorsk.cian.ru/sale/suburban/256006407/,7599000,105.0,,,600.0,,1,2021,3,,,brick,,,36.911739,56.092712,False
https://ivanteyevka.cian.ru/sale/suburban/257095217/,7500000,136.0,,,727.0,,,,,,,,,,37.77219,56.10411,False
https://solnechnogorsk.cian.ru/sale/suburban/243237483/,8499000,145.0,,,600.0,,2,2020,4,,,foamConcreteBlock,,,36.935715,56.05684,False
https://istra.cian.ru/sale/suburban/261748507/,11920000,182.9,,,1225.0,,2,,3,,,wireframe,,,36.475742,55.796658,False
https://ruza.cian.ru/sale/suburban/250055206/,28558286,260.0,,,1535.0,,2,,6,,,,,,36.38662,55.889518,False
https://www.cian.ru/sale/suburban/261081575/,29500000,320.0,,,1200.0,,3,2013,6,,,brick,,,37.193792,55.512806,False
https://istra.cian.ru/sale/suburban/255326356/,37000000,450.0,,,1900.0,,3,,6,,,brick,,,36.950519,55.834714,False
https://www.cian.ru/sale/suburban/262336360/,38600000,259.0,,,1826.0000000000002,,2,2016,5,,,wood,,,37.243972,55.445018,False
https://khimki.cian.ru/sale/suburban/228778806/,38500000,265.7,,,1070.0,,2,,,,,,,,37.34085,55.90365,False
https://istra.cian.ru/sale/suburban/263618282/,45000000,280.0,,,1200.0,,2,2021,4,,,brick,,,36.971459,55.809752,False
https://istra.cian.ru/sale/suburban/261474761/,45000000,250.0,,,600.0,,,,3,,,brick,,,36.99231,55.834538,False
https://istra.cian.ru/sale/suburban/263738157/,53000000,210.0,,,600.0,,2,2020,4,,,brick,,,37.010015,55.811472,False
https://ivanteyevka.cian.ru/sale/suburban/220578071/,59000000,302.0,,,1200.0,,0,2018,4,,,,,,37.788594,56.047937,False
https://www.cian.ru/sale/suburban/263176842/,65900000,388.2,,,1224.0,,2,,5,,,brick,,,37.311525,55.429604,False
https://odintsovo.cian.ru/sale/suburban/229967891/,1000000,350.0,,,2400.0,,2,,4,,,brick,,,36.874243,55.57979,False
https://www.cian.ru/sale/suburban/255833498/,76200000,650.0,,,1500.0,,3,2007,6,,,monolith,,,37.401078,55.613117,True
https://istra.cian.ru/sale/suburban/260216326/,90000000,381.6,,,2400.0,,2,,5,,,,,,37.134045,55.817001,False
https://istra.cian.ru/sale/suburban/257787474/,99000000,400.0,,,1200.0,,1,,4,,,brick,,,36.971351,55.795732,False
https://istra.cian.ru/sale/suburban/257620063/,99000000,377.0,,,1266.0,,1,,3,,,brick,,,36.971351,55.795732,False
https://www.cian.ru/sale/suburban/257646201/,100000000,574.0,,,1400.0,,1,,4,,,wood,,,37.294293,55.498613,False
https://krasnogorsk.cian.ru/sale/suburban/259674316/,110000000,650.0,,,1800.0,,2,,5,,,brick,,,37.219124,55.789642,False
https://www.cian.ru/sale/flat/263043812/,9500000,27.0,18.0,4.0,0,4,21,,,1,1,monolith,1,0,37.508544,55.783053,True
https://www.cian.ru/sale/flat/254311398/,9695012,40.75,15.8,11.8,0,23,24,2022,,,,monolithBrick,,1,37.377893,55.860231,False
https://www.cian.ru/sale/flat/259639598/,9958600,40.4,,,0,8,13,2022,,,,monolith,,,37.3926734179068,55.7015732114598,False
https://www.cian.ru/sale/flat/263769177/,10200000,37.04,25.4,6.1,0,2,9,2022,,2,1,monolith,,1,37.71271013624234,55.732649809821595,True
https://www.cian.ru/sale/flat/262842742/,10300000,54.0,24.5,12.5,0,7,18,,,1,1,monolith,0,1,37.42774,55.590221,False
https://www.cian.ru/sale/flat/263515254/,10433280,42.24,18.1,10.3,0,2,10,2022,,,,monolith,,,37.380288012233,55.8099657190928,False
https://odintsovo.cian.ru/sale/flat/251869625/,10502512,50.6,15.1,,0,1,9,2023,,1,1,monolith,,,37.398069,55.683813,False
https://www.cian.ru/sale/flat/257187088/,11000000,33.8,23.2,,0,12,22,2022,,1,1,monolith,,,37.5177918809508,55.77092252660787,True
https://www.cian.ru/sale/flat/260754040/,14500000,32.4,14.8,10.6,0,14,33,,,1,1,monolith,,,37.5165807777704,55.7603040152993,True
https://www.cian.ru/sale/flat/263515271/,14906430,62.37,49.6,7.0,0,4,10,2022,,,,monolith,,,37.380288012233,55.8099657190928,False
https://www.cian.ru/sale/flat/263042091/,15800000,38.0,11.0,19.0,0,19,21,,,1,1,monolith,2,0,37.509424,55.783134,True
https://www.cian.ru/sale/flat/260132631/,17000000,56.0,25.0,18.0,0,3,17,,,2,2,monolith,,,37.508355,55.783008,True
https://www.cian.ru/sale/flat/257653650/,17500000,54.0,24.0,18.0,0,5,21,,,2,2,monolith,1,,37.508355,55.783008,True
https://www.cian.ru/sale/flat/263043810/,20900000,69.0,36.0,16.0,0,8,21,,,1,1,monolith,1,0,37.508544,55.783053,True
https://www.cian.ru/sale/flat/263558185/,22399515,65.76,28.6,17.0,0,26,36,,,1,1,monolith,0,0,37.470851,55.696225,True
https://www.cian.ru/sale/flat/263558191/,23879252,71.24,43.3,18.3,0,26,36,,,1,1,monolith,0,0,37.470851,55.696225,True
https://www.cian.ru/sale/flat/263558182/,23879252,71.24,31.3,18.3,0,26,36,,,1,1,monolith,0,0,37.470851,55.696225,True
https://www.cian.ru/sale/flat/263684307/,25000000,78.0,45.0,15.0,0,4,21,,,1,1,monolith,0,1,37.509424,55.783134,True
https://www.cian.ru/sale/flat/263551582/,25962574,84.85,48.8,18.8,0,12,36,,,1,1,monolith,0,0,37.470851,55.696225,True
https://www.cian.ru/sale/flat/263551585/,29500000,94.0,58.5,22.1,0,32,36,,,1,1,monolith,0,0,37.470851,55.696225,True
https://www.cian.ru/sale/flat/263551577/,29500000,94.0,46.5,22.1,0,32,36,,,1,1,monolith,0,0,37.470851,55.696225,True
https://www.cian.ru/sale/flat/257315509/,30000000,94.2,,,0,7,8,2016,,,,monolithBrick,,,37.644477,55.71271,False
https://www.cian.ru/sale/flat/263551580/,30370000,89.0,45.6,18.8,0,26,36,,,1,1,monolith,0,0,37.470851,55.696225,True
https://www.cian.ru/sale/flat/263551573/,30370000,89.0,57.6,18.8,0,26,36,,,1,1,monolith,0,0,37.470851,55.696225,True
https://www.cian.ru/sale/flat/263553362/,30406003,87.0,49.2,14.5,0,22,36,,,1,1,monolith,0,0,37.470851,55.696225,True
https://www.cian.ru/sale/flat/263555464/,33692967,98.5,61.0,22.6,0,21,36,,,1,1,monolith,0,0,37.470851,55.696225,True
https://www.cian.ru/sale/flat/263555458/,33692967,98.5,49.0,22.6,0,21,36,,,1,1,monolith,0,0,37.470851,55.696225,True
https://www.cian.ru/sale/flat/263555461/,39185364,110.5,57.1,29.0,0,21,36,,,1,1,monolith,0,0,37.470851,55.696225,True
https://www.cian.ru/sale/flat/263379327/,105000000,158.0,,,0,7,18,2019,,,,monolithBrick,,,37.554214,55.761538,True
https://www.cian.ru/sale/flat/239346398/,79900000,121.0,71.0,15.0,0,7,16,2008,,2,0,monolith,,1,37.580508,55.742955,True
https://www.cian.ru/sale/flat/259427417/,115000000,123.0,,,0,50,75,2012,,1,1,,,,37.539401,55.75052,True
https://www.cian.ru/sale/flat/244613902/,430000000,406.0,,,0,1,3,2005,,,,,,,37.470168,55.827965,False
https://www.cian.ru/sale/flat/250203908/,1650000,142.0,90.0,18.0,0,3,8,2005,,2,0,,0,0,37.60381,55.739017,True
https://www.cian.ru/sale/flat/261067788/,15674000,46.1,20.0,23.0,0,2,12,2019,,,,monolith,,,37.486778,55.653756,True
https://www.cian.ru/sale/flat/258108114/,70000000,92.4,45.3,,0,11,15,2021,,,,monolith,,1,37.595447,55.774487,True
https://www.cian.ru/sale/flat/260031454/,9200000,44.5,28.5,6.0,0,2,9,,,1,,panel,,,37.831219,55.719156,False
https://www.cian.ru/sale/flat/260817687/,29800000,82.0,49.5,20.0,0,1,4,2015,,,,monolith,,,37.547216,55.920547,False
https://www.cian.ru/sale/flat/261470478/,83500000,110.9,,,0,3,8,,,,,,,,37.532187,55.722355,False
https://www.cian.ru/sale/flat/253645358/,2150000,183.6,123.1,12.0,0,2,5,2021,,,,,1,,37.591386,55.740421,True
https://www.cian.ru/sale/flat/263414588/,36000000,136.6,62.0,30.0,0,9,22,2002,,1,1,monolithBrick,,1,37.501429,55.860605,False
https://www.cian.ru/sale/flat/257050420/,36000000,136.6,62.0,30.0,0,9,22,2002,,1,1,monolithBrick,0,1,37.501429,55.860605,False
https://www.cian.ru/sale/flat/228724322/,999900,109.0,58.0,15.0,0,5,14,2013,,1,1,monolith,1,0,37.617563,55.786597,True
https://www.cian.ru/sale/flat/260309463/,38200000,55.0,32.0,12.0,0,4,28,2019,,4,2,monolithBrick,0,0,37.499866,55.736184,True
https://www.cian.ru/sale/flat/261939431/,157000000,169.7,100.0,,0,4,6,2019,,0,2,monolithBrick,1,0,37.570851,55.726979,True
https://www.cian.ru/sale/flat/262158660/,800000,172.5,,,0,4,4,1860,,,,,,,37.65311,55.759912,True
https://krasnogorsk.cian.ru/sale/flat/263430405/,8000000,48.0,36.0,10.0,0,5,6,2017,,1,0,,1,1,37.268963,55.879324,False
https://www.cian.ru/sale/flat/220318022/,140000000,203.5,,,0,10,50,2006,,1,1,,,,37.50849,55.716093,False
https://www.cian.ru/sale/flat/259213040/,177000000,155.6,107.0,27.0,0,6,11,,,,,monolithBrick,0,0,37.572836,55.725118,True
https://www.cian.ru/sale/flat/260594795/,67340000,170.0,110.0,20.0,0,7,12,2019,,3,1,monolith,0,0,37.591189,55.770811,True
https://www.cian.ru/sale/flat/254718086/,165000000,196.0,,,0,7,9,,,,,,,,37.587946,55.745853,False
https://www.cian.ru/sale/flat/253104845/,145000000,163.0,,,0,9,18,2016,,1,0,monolithBrick,,,37.554214,55.761538,True
https://www.cian.ru/sale/flat/262796111/,120000000,156.0,105.0,,0,3,10,2009,,2,0,monolithBrick,1,,37.649732,55.757273,True
https://www.cian.ru/sale/flat/256566957/,93000000,119.0,65.0,16.4,0,3,10,2013,,1,1,monolithBrick,,1,37.601609,55.774867,True
https://www.cian.ru/sale/flat/239503286/,133900000,143.4,81.6,15.5,0,2,6,2019,,0,2,monolithBrick,1,1,37.571354,55.72777,True
https://www.cian.ru/sale/flat/257559430/,128000000,251.5,,,0,8,16,2009,,,,,,,37.578855,55.751974,True
https://www.cian.ru/sale/flat/253645366/,2850000,238.4,135.2,43.2,0,2,5,2021,,,,,,,37.591386,55.740421,True
https://istra.cian.ru/sale/suburban/223916183/,115000000,523.0,,,1900.0,,2,,4,,,brick,,,36.972816,55.795266,False
https://odintsovo.cian.ru/sale/suburban/237269129/,115000000,480.0,,,1400.0,,2,,4,,,brick,,,37.148508,55.71805,False
https://www.cian.ru/sale/suburban/259763779/,119999990,600.0,,,1500.0,,2,,5,,,,,,37.102149,55.597835,False
https://solnechnogorsk.cian.ru/sale/suburban/262349487/,125000000,850.0,,,4000.0,,2,,11,,,,,,37.264238,55.89452,False
https://istra.cian.ru/sale/suburban/244955801/,145000000,320.0,,,1200.0,,2,,4,,,,,,36.971,55.795713,False
https://istra.cian.ru/sale/suburban/256804655/,149000000,500.0,,,1200.0,,2,2021,,,,brick,,,37.02693,55.785124,False
https://odintsovo.cian.ru/sale/suburban/263684180/,155000000,450.0,,,1700.0,,2,,,,,brick,,,37.105551,55.705133000000004,False
https://solnechnogorsk.cian.ru/sale/suburban/259065114/,157000000,450.0,,,2000.0,,,,3,,,,,,37.263519,55.908475,False
https://odintsovo.cian.ru/sale/suburban/255264317/,2200000,400.0,,,1200.0,,2,,,,,boards,,,37.089623,55.686574,False
https://krasnogorsk.cian.ru/sale/suburban/263390930/,180000000,1050.0,,,6000.0,,2,,6,,,,,,37.151208,55.748737,False
https://odintsovo.cian.ru/sale/suburban/262851057/,2700000,752.8,,,1300.0,,2,2020,5,,,,,,37.226248,55.73629,False
https://odintsovo.cian.ru/sale/suburban/250598599/,2700000,570.0,,,1500.0,,2,,4,,,brick,,,37.300719,55.716798,False
https://odintsovo.cian.ru/sale/suburban/261913426/,198500000,360.0,,,1400.0,,2,2021,,,,monolithBrick,,,37.081835,55.706426,False
https://odintsovo.cian.ru/sale/suburban/261426411/,200000000,2200.0,,,3000.0,,2,,7,,,,,,36.965072,55.71913,False
https://www.cian.ru/sale/suburban/263375128/,215000000,578.0,,,1700.0,,2,,4,,,brick,,,37.153566,55.473837,False
https://www.cian.ru/sale/suburban/257016823/,250000000,1150.0,,,11000.0,,3,,,,,,,,37.264238,55.486785,False
https://istra.cian.ru/sale/suburban/252063178/,300000000,625.3,,,1643.0,,2,2016,3,,,,,,37.050394,55.773434,False
https://odintsovo.cian.ru/sale/suburban/250796478/,4200000,500.0,,,1000.0,,3,2020,4,,,brick,,,37.304536,55.746309,False
https://mytishchi.cian.ru/sale/suburban/245933385/,350000000,1100.0,,,2800.0,,3,,5,,,brick,,,37.578729,55.981963,False
https://istra.cian.ru/sale/suburban/255869876/,4985459,850.0,,,12000.0,,2,,4,,,block,,,37.135914,55.807673,False
https://odintsovo.cian.ru/sale/suburban/236153973/,5400000,1000.0,,,1100.0,,3,,6,,,,,,37.384837,55.686071,False
https://istra.cian.ru/sale/suburban/260607954/,450000000,1500.0,,,4000.0,,,2021,4,,,,,,37.048247,55.778664,False
https://odintsovo.cian.ru/sale/suburban/254890822/,450000000,1806.0,,,3000.0,,3,2021,0,,,monolith,,,37.300575,55.751791,False
https://solnechnogorsk.cian.ru/sale/suburban/254525568/,9000000,1450.0,,,20000.0,,3,,,,,brick,,,37.265729,55.901566,False
https://odintsovo.cian.ru/sale/suburban/262974077/,10500000,900.0,,,3000.0,,2,,4,,,,,,37.261108,55.725313,False
https://odintsovo.cian.ru/sale/suburban/257259901/,15000000,850.0,,,7000.0,,2,,,,,monolithBrick,,,37.039201,55.733761,False
https://www.cian.ru/sale/suburban/251329331/,15000000,1832.0,,,15900.0,,3,,8,,,,,,37.117597,55.566975,False
https://dmitrov.cian.ru/sale/suburban/258387241/,19500000,162.0,,,700.0,,2,,,,,aerocreteBlock,,,37.523986,56.344441,False
https://www.cian.ru/sale/flat/250132894/,49575000,66.1,,,0,3,4,2017,,,,brick,,,37.59777059986,55.7538168174515,True
https://www.cian.ru/sale/flat/247075231/,55000000,90.0,,,0,17,42,2020,,,,monolith,,,37.5411235376332,55.7940583646277,True
https://www.cian.ru/sale/flat/240181716/,90439597,75.6,20.0,25.0,0,8,13,2013,,1,1,monolithBrick,,,37.58067,55.753316,True
https://domodedovo.cian.ru/sale/flat/261614352/,3000285,27.45,,,0,2,17,2023,,,,monolith,,,37.7017950211149,55.4715176421159,False
https://pushkino.cian.ru/sale/flat/262543842/,3787500,30.3,18.0,5.0,0,9,17,2021,,,,monolith,,1,37.875362,56.004796,False
https://podolsk.cian.ru/sale/flat/258286447/,3773889,25.9,,,0,1,8,2022,,,,monolithBrick,,,37.597531,55.480674,False
https://www.cian.ru/sale/flat/262327016/,5700360,20.1,9.9,5.1,0,25,33,2023,,4,,monolith,,,37.7399660330648,55.7340703989852,True
https://naro-fominsk.cian.ru/sale/flat/257252359/,5940000,50.96,,,0,2,12,2021,,,,monolith,,,36.7290349563108,55.3874245098519,False
https://www.cian.ru/sale/flat/255939901/,6120000,27.74,17.9,,0,18,24,2022,,,,monolithBrick,,1,37.378755,55.85964,False
https://odintsovo.cian.ru/sale/flat/261851678/,6130000,33.7,14.8,9.0,0,24,24,,,0,0,monolith,0,1,37.3608358941636,55.700994758143,False
https://www.cian.ru/sale/flat/263285023/,6491763,26.6,18.3,,0,11,14,2022,,,,monolith,1,,37.4862086591913,55.5707613737922,False
https://www.cian.ru/sale/flat/262135192/,6744110,19.9,9.8,5.0,0,4,20,2023,,2,1,monolith,,,37.4416205854748,55.6680572184076,True
https://www.cian.ru/sale/flat/261717639/,6928720,25.7,12.5,6.4,0,24,33,2023,,,4,monolith,,,37.712138,55.728778,True
https://www.cian.ru/sale/flat/262326952/,6914560,25.6,12.5,6.4,0,22,33,2023,,4,,monolith,,,37.7399660330648,55.7340703989852,True
https://www.cian.ru/sale/flat/251837013/,7217184,26.7,11.0,,0,5,23,2022,,1,1,monolith,,,37.9373963240802,55.7098744044172,False
https://www.cian.ru/sale/flat/261713519/,7865480,19.6,9.6,5.0,0,6,32,2022,,4,4,monolith,,,37.4681439314231,55.6917865901472,True
https://www.cian.ru/sale/flat/258965769/,7944786,28.2,16.0,3.7,0,20,22,2021,,,,monolith,,,37.4357223518973,55.8224756806378,True
https://www.cian.ru/sale/flat/236450753/,8000000,38.0,,,0,19,25,2021,,1,1,monolith,,1,37.4121357368615,55.634000736867,False
https://odintsovo.cian.ru/sale/flat/261419060/,8088181,41.97,24.6,5.8,0,23,25,2021,,,,monolith,,,37.2654166958103,55.6860347491063,False
https://krasnogorsk.cian.ru/sale/flat/255534713/,8071490,46.9,,,0,23,25,2017,,1,2,panel,,,37.398572,55.873132,False
https://www.cian.ru/sale/flat/252083199/,8442460,24.7,14.5,3.0,0,9,22,2022,,1,1,monolith,,,37.5177918809508,55.77092252660787,True
https://www.cian.ru/sale/flat/263790373/,8604800,32.0,9.1,15.9,0,22,25,2022,,2,1,panel,,,37.3498283731515,55.8040783579782,False
https://krasnogorsk.cian.ru/sale/flat/263605990/,9062160,61.9,,,0,19,25,2017,,1,2,panel,,,37.398572,55.873132,False
https://www.cian.ru/sale/flat/261673443/,10105400,28.11,,18.9,0,3,21,2023,,,2,monolithBrick,,,37.508544,55.783053,True
https://www.cian.ru/sale/flat/233327208/,10275570,27.9,12.3,5.0,0,15,20,2023,,1,1,monolith,1,1,37.4953162256161,55.7846214996571,False
https://krasnogorsk.cian.ru/sale/flat/263605994/,10523910,70.3,27.9,20.1,0,14,25,2020,,1,2,panel,,,37.3889538778735,55.874058565953,False
https://kotelniki.cian.ru/sale/flat/262830326/,10499000,67.8,23.4,21.0,0,12,33,2022,,2,1,monolith,,,37.857081,55.673981,True
https://www.cian.ru/sale/flat/263727340/,10785402,35.82,11.9,11.3,0,3,14,2022,,2,,monolith,1,,37.5969695350547,55.8014475117134,True
https://www.cian.ru/sale/flat/235290178/,99000000,206.7,,,0,3,4,,,,,,,,37.596776,55.750059,False
https://www.cian.ru/sale/flat/263881098/,25120000,76.3,38.1,20.0,0,3,16,,,1,1,monolith,0,0,37.635314,55.699938,True
https://www.cian.ru/sale/flat/262867308/,34000000,88.6,,,0,4,14,2019,,2,,monolith,,1,37.466763,55.67261,True
https://www.cian.ru/sale/flat/262235668/,41900000,87.1,,27.0,0,14,15,2018,,1,1,monolith,0,1,37.564033,55.785169,True
https://www.cian.ru/sale/flat/262332402/,21600000,64.0,,,0,5,15,2017,,1,,monolith,,2,37.523204,55.790787,True
https://www.cian.ru/sale/flat/262764966/,21100000,63.1,33.0,13.0,0,3,12,,,1,1,monolith,0,0,37.637183,55.699943,True
https://www.cian.ru/sale/flat/262764227/,14200000,39.5,13.0,18.1,0,6,16,,,1,1,monolith,0,1,37.636428,55.699061,True
https://www.cian.ru/sale/flat/262764226/,9500000,22.9,15.0,4.0,0,2,16,,,1,1,monolith,0,1,37.638458,55.698767,True
https://www.cian.ru/sale/flat/254805908/,9570000,33.0,16.4,6.6,0,17,23,,,1,1,monolith,0,0,37.386418,55.647254,True
https://www.cian.ru/sale/flat/262764968/,15550000,45.6,21.0,7.0,0,6,16,,,1,1,monolith,0,0,37.638458,55.698767,True
https://www.cian.ru/sale/flat/254138221/,15500000,60.0,35.0,11.0,0,8,17,1995,,1,1,panel,,1,37.410843,55.713922,False
https://www.cian.ru/sale/flat/262764964/,29550000,79.92,54.6,19.8,0,5,16,,,1,1,monolith,0,0,37.636428,55.699061,True
https://www.cian.ru/sale/flat/262596262/,25100000,147.8,87.5,17.9,0,4,6,2015,,3,,panel,,2,37.343353,55.634491,True
https://krasnogorsk.cian.ru/sale/flat/262298033/,8000000,47.0,32.0,8.7,0,1,5,,,0,0,brick,0,0,37.317355,55.812823,False
https://www.cian.ru/sale/flat/263654064/,25900000,81.2,47.8,18.4,0,26,29,,,1,1,monolith,0,0,37.482061,55.843434,True
https://www.cian.ru/sale/flat/263771006/,35500000,78.8,,,0,7,12,2021,,,,monolith,,,37.591189,55.770811,True
https://www.cian.ru/sale/flat/262764970/,21000000,65.8,35.5,15.2,0,3,16,,,1,1,monolith,0,1,37.636428,55.699061,True
https://www.cian.ru/sale/flat/254806856/,15200000,58.6,30.0,13.6,0,15,23,,,1,1,monolith,0,0,37.38878,55.644227,True
https://www.cian.ru/sale/flat/263168805/,25000000,52.5,13.7,13.7,0,6,15,,,1,1,monolith,0,0,37.499695,55.703748,True
https://www.cian.ru/sale/flat/259745906/,76900000,215.0,,,0,18,18,2017,,1,0,monolith,,,37.60894,55.710038,True
https://www.cian.ru/sale/flat/259205664/,16200000,33.0,21.0,8.0,0,14,15,2017,,1,1,monolith,,,37.523204,55.790787,True
https://www.cian.ru/sale/flat/262764969/,20000000,55.8,27.0,10.0,0,3,16,,,1,1,monolith,0,0,37.634721,55.699106,True
https://www.cian.ru/sale/flat/263654073/,21600000,68.9,33.2,22.2,0,4,29,,,1,1,monolith,0,0,37.482061,55.843434,True
https://www.cian.ru/sale/flat/261341328/,10400000,39.0,23.0,6.3,0,11,14,,,1,1,panel,0,1,37.487056,55.631879,False
https://krasnogorsk.cian.ru/sale/flat/263332612/,8900000,55.0,,,0,1,8,2015,,1,0,brick,0,0,37.267822,55.884312,False
https://www.cian.ru/sale/flat/262764961/,25500000,68.5,48.0,6.0,0,13,14,,,1,1,monolith,0,1,37.638458,55.698767,True
https://www.cian.ru/sale/flat/259188241/,12920000,39.0,20.0,9.0,0,7,12,1980,,1,0,panel,2,,37.396039,55.803717,True
https://www.cian.ru/sale/flat/263655538/,9800000,38.0,16.4,10.0,0,6,23,,,1,1,monolith,0,0,37.38878,55.644227,True
https://www.cian.ru/sale/suburban/262035890/,27700000,550.0,,,1200.0,,3,2016,6,,,brick,,,37.212971,55.46401,False
https://odintsovo.cian.ru/sale/suburban/261479323/,28900000,300.0,,,1670.0,,3,,4,,,,,,37.03664,55.691891,False
https://krasnogorsk.cian.ru/sale/suburban/250656809/,41750000,430.0,,,720.0,,,,,,,,,,37.215118,55.796248,False
https://istra.cian.ru/sale/suburban/260762728/,45000000,315.0,,,750.0,,3,,4,,,brick,,,36.99963,55.830321,False
https://www.cian.ru/sale/suburban/251346483/,52000000,441.0,,,1000.0,,3,2008,5,,,brick,,,37.387253,55.503048,False
https://www.cian.ru/sale/suburban/226477038/,52000000,438.0,,,1500.0,,3,2011,5,,,brick,,,37.272594,55.577974,False
https://istra.cian.ru/sale/suburban/255037921/,53000000,210.0,,,600.0,,2,,4,,,brick,,,36.968881,55.812605,False
https://istra.cian.ru/sale/suburban/247317764/,54490000,480.0,,,1500.0,,3,,5,,,brick,,,37.004059,55.789345,False
https://www.cian.ru/sale/suburban/261255972/,55000000,500.0,,,1920.0,,3,,5,,,wood,,,37.379249,55.508432,False
https://istra.cian.ru/sale/suburban/263390083/,65000000,180.0,,,1672.0,,2,,3,,,wood,,,37.048948,55.831716,False
https://krasnogorsk.cian.ru/sale/suburban/257017180/,65000000,350.0,,,1500.0,,2,2019,4,,,brick,,,37.192256,55.747672,False
https://naro-fominsk.cian.ru/sale/suburban/263707605/,65000000,550.0,,,3070.0,,3,,5,,,,,,37.017997,55.476174,False
https://www.cian.ru/sale/suburban/262526633/,72000000,560.0,,,3000.0,,2,,4,,,,,,37.395422,55.567591,False
https://www.cian.ru/sale/suburban/263286327/,83000000,507.0,,,2600.0,,2,,5,,,brick,,,37.309908,55.5257,False
https://naro-fominsk.cian.ru/sale/suburban/263707613/,95000000,810.0,,,2100.0,,4,,8,,,,,,37.064953,55.522266,False
https://odintsovo.cian.ru/sale/suburban/263532959/,100000000,450.0,,,2000.0,,4,,3,,,brick,,,37.038377,55.733659,False
https://istra.cian.ru/sale/suburban/261713002/,119999990,550.0,,,2400.0,,2,,4,,,brick,,,37.046702,55.818478,False
https://odintsovo.cian.ru/sale/suburban/256716426/,1700000,1000.0,,,3200.0,,3,,6,,,brick,,,37.185519,55.712041,False
https://krasnogorsk.cian.ru/sale/suburban/238387252/,125000000,1148.0,,,4540.0,,2,,5,,,,,,37.114047,55.777186,False
https://odintsovo.cian.ru/sale/suburban/263584641/,140000000,479.4,,,1358.0,,2,,,,,,,,37.149173,55.718598,False
https://krasnogorsk.cian.ru/sale/suburban/262119367/,150000000,650.0,,,2050.0,,2,,5,,,,,,37.209674,55.803368,False
https://odintsovo.cian.ru/sale/suburban/257643611/,165000000,850.0,,,2300.0,,2,,6,,,brick,,,37.151886,55.706193,False
